OBJECTID,BdVal,PctNum,BdName,ElectNo,ElectPct,Requests,Returns,PercentReturned,Party,ELECTDATE,ELECTTTL,ELECTTL2,SHAPE__Area,SHAPE__Length
822,0552,552.0,NORTH HIGH,1389,0552,270,155,0.574074,REP,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3277588.37890625,8254.57973465075
823,0766,766.0,SOLANO,1389,0766,379,225,0.593667,REP,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2807377.8203125,7733.58678876007
824,0700,700.0,ROCKLEDGE,1389,0700,1145,733,0.640174,REP,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7079119.61328125,14202.6236323774
825,0373,373.0,HILLVIEW,1389,0373,1056,659,0.624053,REP,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3923638.07421875,7925.98909310553
826,0080,80.0,BUCKEYE,1389,0080,429,225,0.524475,REP,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,16032235.8554688,19165.1477215626
827,0643,643.0,PINE VALLEY,1389,0643,1243,784,0.630732,REP,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,19559919.8125,21795.0095202056
828,0241,241.0,DUKE,1389,0241,638,388,0.60815,REP,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2640727.13671875,7473.8189169661
829,0782,782.0,SPRUCE,1389,0782,264,105,0.397727,REP,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3192784.9453125,7263.15494576246
830,0604,604.0,PALM RIDGE,1389,0604,1695,1352,0.79764,REP,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,9691069.671875,14049.1728258502
831,0483,483.0,MAJESTY,1389,0483,1300,780,0.6,REP,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5305133.5078125,10036.7195396937
832,0330,330.0,GRANITE FALLS,1389,0330,1501,1133,0.75483,REP,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7086097.33203125,15756.8407045717
833,0220,220.0,DESERT SKY,1389,0220,102,28,0.274509,REP,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3699283.15234375,7712.84736423744
834,0084,84.0,BULLMOOSE,1389,0084,587,381,0.649063,REP,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3680957.81640625,7676.4009970608
835,0792,792.0,STRADA,1389,0792,23,10,0.434782,REP,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,202278.109375,3680.74167581541
836,0540,540.0,MOYA,1389,0540,43,14,0.325581,REP,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4134556.16015625,8682.83467315474
837,0135,135.0,CLAY MINE,1389,0135,204,141,0.691176,REP,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,49239058.921875,35275.3417768918
838,0401,401.0,JASMINE,1389,0401,594,497,0.8367,REP,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2724474.078125,8858.71309695806
839,0822,822.0,SURREY,1389,0822,388,197,0.507731,REP,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2784926.7109375,7705.16925388452
840,0306,306.0,GEMINI,1389,0306,827,462,0.558645,REP,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3467162.12109375,11770.7582928928
841,0507,507.0,MEADOWBROOK,1389,0507,67,31,0.462686,REP,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,799359.26171875,4654.92899392085
842,0627,627.0,PECK,1389,0627,195,78,0.4,REP,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3251920.69140625,9043.06169993617
843,0669,669.0,QUENTIN,1389,0669,318,143,0.449685,REP,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3625186.2578125,7635.41230983359
844,0051,51.0,BARNES,1389,0051,561,366,0.652406,REP,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2722607.20703125,7837.09297212977
845,0653,653.0,POLK,1389,0653,32,22,0.6875,REP,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,396385.24609375,2672.33370652062
846,0189,189.0,CRYSTAL GARDENS,1389,0189,845,441,0.521893,REP,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,10154534.8085938,15151.6159655715
847,0824,824.0,SWEETWATER,1389,0824,777,405,0.521235,REP,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3567490.8203125,9869.21305064116
848,0291,291.0,FOX CROSSING,1389,0291,946,560,0.591966,REP,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3711232.44921875,8689.29584878478
849,0003,3.0,ACUNA,1389,0003,199,66,0.331658,REP,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4052444.171875,9151.60778785585
850,0873,873.0,VILLA DE PAZ,1389,0873,408,197,0.482843,REP,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3709791.9296875,7733.41394346728
851,0414,414.0,KACHINA,1389,0414,738,452,0.612466,REP,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3240756.32421875,8850.73300150572
852,0610,610.0,PALO BLANCO,1389,0610,979,536,0.547497,REP,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3619009.15625,7616.31127240022
853,0601,601.0,PALM,1389,0601,88,44,0.5,REP,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,710731.86328125,3402.07613975228
854,0365,365.0,HESS,1389,0365,341,141,0.413489,REP,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3945484.58203125,10898.0639352556
855,0884,884.0,WAHALLA,1389,0884,1093,629,0.57548,REP,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5023266.9140625,11231.1901885165
856,0393,393.0,INDIAN BEND,1389,0393,624,338,0.541666,REP,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2986876.32421875,6946.23256904909
857,0273,273.0,EVANS,1389,0273,481,299,0.621621,REP,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1892603.55859375,5824.41214262054
858,0088,88.0,CACTUS GLEN,1389,0088,947,624,0.658922,REP,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5715540.59765625,10729.6700363791
859,0274,274.0,EVERGREEN,1389,0274,363,216,0.595041,REP,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3264962.45703125,11416.230427665
860,0120,120.0,CHALLENGER,1389,0120,206,89,0.432038,REP,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2222088.94921875,7260.273014224
861,0369,369.0,HIGHLAND,1389,0369,1392,659,0.473419,REP,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7310561.171875,11438.8884713761
862,0609,609.0,PALMER,1389,0609,287,116,0.404181,REP,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2714212.59375,7523.61269409641
863,0379,379.0,HOLLY,1389,0379,76,49,0.644736,REP,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1037047.890625,5820.06545553701
864,0699,699.0,ROBBINS BUTTE,1389,0699,75,41,0.546666,REP,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,872292127.984375,147009.821834333
865,0883,883.0,WAGGONER,1389,0883,1027,701,0.68257,REP,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7491300.75390625,11630.3677435488
866,0237,237.0,DREAMY DRAW,1389,0237,445,276,0.620224,REP,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4706280.81640625,10255.4902053412
867,0426,426.0,LA REATA,1389,0426,438,261,0.59589,REP,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1890155.26953125,7512.25609854357
868,0203,203.0,DEL JOYA,1389,0203,1275,958,0.751372,REP,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7297769.06640625,13698.0358540466
869,0308,308.0,GEORGIA,1389,0308,151,89,0.589403,REP,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,726267.16015625,4651.25469604275
870,0674,674.0,RANCHO PALOMA,1389,0674,1188,763,0.642255,REP,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,14115955.2773438,18264.3530649874
871,0129,129.0,CIELO,1389,0129,1057,742,0.701986,REP,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4923522.08203125,11568.7950045017
872,0121,121.0,CHANDLER HEIGHTS,1389,0121,1653,1178,0.712643,REP,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7150229.14453125,11437.5661581641
873,0232,232.0,DOUBLETREE,1389,0232,1103,778,0.705349,REP,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,12524269.5429688,19192.7585291844
874,0190,190.0,CULLUMBER,1389,0190,402,247,0.614427,REP,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1774945.04296875,5610.13192083701
875,0594,594.0,OREGON,1389,0594,394,225,0.571065,REP,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2815269.30859375,7747.73795507493
876,0413,413.0,JUSTINE,1389,0413,997,667,0.669007,REP,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3437132.6015625,11029.9236971189
877,0156,156.0,CONQUISTADOR,1389,0156,546,413,0.75641,REP,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3891659.21875,8609.42835752797
878,0819,819.0,SUPAI,1389,0819,637,337,0.529042,REP,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3260172.06640625,8682.10934412584
879,0641,641.0,PILLAR,1389,0641,663,335,0.505279,REP,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,14794369.046875,17535.4896716514
880,0484,484.0,MANDALAY,1389,0484,547,277,0.506398,REP,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2853576.93359375,7830.88272476961
881,0762,762.0,SIMIS,1389,0762,838,555,0.662291,REP,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3846678.71484375,7838.7748017804
882,0841,841.0,TOPEKA,1389,0841,530,321,0.60566,REP,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1554371.01171875,6462.07634246547
883,0294,294.0,FREEDOM,1389,0294,411,249,0.605839,REP,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2449306.97265625,7992.22448313524
